@relation dataset-weka.filters.unsupervised.attribute.AddValues-C154-L5-weka.filters.unsupervised.attribute.AddValues-C154-L6

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
2056,'2019/01/31 22:45:00:955',31,572.421997,570.212158,568.68457,561.691284,562.372986,558.023315,552.814087,550.418335,544.399475,540.316833,312.302917,310.098572,308.500031,304.445557,304.383423,302.677124,300.124908,298.566284,294.919006,292.086761,50.506824,50.627945,50.652077,51.290352,51.051262,51.285595,51.245792,51.206558,51.720192,51.869801,497.041656,495.280823,492.970764,485.593658,486.013275,482.26413,475.64798,472.038879,465.840515,461.082275,243.780151,242.567108,242.44162,238.939941,239.246765,237.863708,236.151764,235.113403,231.484222,229.064148,54.503559,54.45089,54.467537,55.045284,54.794395,54.850327,54.916969,54.912369,55.193024,55.405212,558.837402,557.818848,555.97229,549.879089,549.971313,545.808228,538.271729,534.663818,528.343201,523.49585,214.946564,213.69812,212.912689,209.036804,209.610321,208.975037,207.00882,205.47113,201.801941,199.090332,55.952202,55.813595,55.754826,56.46999,56.226933,56.470058,56.781616,56.775784,56.992455,57.185432,613.588989,612.325989,610.294739,605.575439,606.063354,602.634033,595.176025,591.083252,584.613525,580.019409,210.233978,209.774689,209.110046,204.761688,205.057129,204.001404,201.683258,199.93515,196.219177,193.143066,55.022137,54.96524,54.912666,55.612797,55.268097,55.435673,55.898994,55.891197,56.082882,56.216019,694.562866,696.680786,697.156616,691.138794,691.848633,689.322998,681.393188,675.877441,669.215027,662.973633,216.532013,215.96225,215.765961,212.292542,212.24472,211.509186,208.928436,206.763184,203.069458,199.674316,50.569168,50.282085,50.398621,51.451988,50.926411,51.219086,52.062111,52.102661,52.321793,52.410812,4
2057,'2019/01/31 22:45:01:005',31,570.212158,568.68457,561.691284,562.372986,558.023315,552.814087,550.418335,544.399475,540.316833,535.257324,310.098572,308.500031,304.445557,304.383423,302.677124,300.124908,298.566284,294.919006,292.086761,289.602509,50.627945,50.652077,51.290352,51.051262,51.285595,51.245792,51.206558,51.720192,51.869801,51.895603,495.280823,492.970764,485.593658,486.013275,482.26413,475.64798,472.038879,465.840515,461.082275,456.348969,242.567108,242.44162,238.939941,239.246765,237.863708,236.151764,235.113403,231.484222,229.064148,226.562622,54.45089,54.467537,55.045284,54.794395,54.850327,54.916969,54.912369,55.193024,55.405212,55.442276,557.818848,555.97229,549.879089,549.971313,545.808228,538.271729,534.663818,528.343201,523.49585,519.241089,213.69812,212.912689,209.036804,209.610321,208.975037,207.00882,205.47113,201.801941,199.090332,196.443695,55.813595,55.754826,56.46999,56.226933,56.470058,56.781616,56.775784,56.992455,57.185432,57.22089,612.325989,610.294739,605.575439,606.063354,602.634033,595.176025,591.083252,584.613525,580.019409,575.964539,209.774689,209.110046,204.761688,205.057129,204.001404,201.683258,199.93515,196.219177,193.143066,190.689728,54.96524,54.912666,55.612797,55.268097,55.435673,55.898994,55.891197,56.082882,56.216019,56.300537,696.680786,697.156616,691.138794,691.848633,689.322998,681.393188,675.877441,669.215027,662.973633,657.254944,215.96225,215.765961,212.292542,212.24472,211.509186,208.928436,206.763184,203.069458,199.674316,196.941772,50.282085,50.398621,51.451988,50.926411,51.219086,52.062111,52.102661,52.321793,52.410812,52.400913,4
2058,'2019/01/31 22:45:01:056',31,568.68457,561.691284,562.372986,558.023315,552.814087,550.418335,544.399475,540.316833,535.257324,527.268921,308.500031,304.445557,304.383423,302.677124,300.124908,298.566284,294.919006,292.086761,289.602509,287.519501,50.652077,51.290352,51.051262,51.285595,51.245792,51.206558,51.720192,51.869801,51.895603,52.090347,492.970764,485.593658,486.013275,482.26413,475.64798,472.038879,465.840515,461.082275,456.348969,449.308014,242.44162,238.939941,239.246765,237.863708,236.151764,235.113403,231.484222,229.064148,226.562622,224.249603,54.467537,55.045284,54.794395,54.850327,54.916969,54.912369,55.193024,55.405212,55.442276,55.710159,555.97229,549.879089,549.971313,545.808228,538.271729,534.663818,528.343201,523.49585,519.241089,512.847046,212.912689,209.036804,209.610321,208.975037,207.00882,205.47113,201.801941,199.090332,196.443695,194.161102,55.754826,56.46999,56.226933,56.470058,56.781616,56.775784,56.992455,57.185432,57.22089,57.576206,610.294739,605.575439,606.063354,602.634033,595.176025,591.083252,584.613525,580.019409,575.964539,569.767334,209.110046,204.761688,205.057129,204.001404,201.683258,199.93515,196.219177,193.143066,190.689728,188.893951,54.912666,55.612797,55.268097,55.435673,55.898994,55.891197,56.082882,56.216019,56.300537,56.801907,697.156616,691.138794,691.848633,689.322998,681.393188,675.877441,669.215027,662.973633,657.254944,651.017639,215.765961,212.292542,212.24472,211.509186,208.928436,206.763184,203.069458,199.674316,196.941772,195.692749,50.398621,51.451988,50.926411,51.219086,52.062111,52.102661,52.321793,52.410812,52.400913,53.096531,4
2059,'2019/01/31 22:45:01:104',31,561.691284,562.372986,558.023315,552.814087,550.418335,544.399475,540.316833,535.257324,527.268921,519.247986,304.445557,304.383423,302.677124,300.124908,298.566284,294.919006,292.086761,289.602509,287.519501,285.534607,51.290352,51.051262,51.285595,51.245792,51.206558,51.720192,51.869801,51.895603,52.090347,52.255245,485.593658,486.013275,482.26413,475.64798,472.038879,465.840515,461.082275,456.348969,449.308014,439.43457,238.939941,239.246765,237.863708,236.151764,235.113403,231.484222,229.064148,226.562622,224.249603,222.652527,55.045284,54.794395,54.850327,54.916969,54.912369,55.193024,55.405212,55.442276,55.710159,55.985371,549.879089,549.971313,545.808228,538.271729,534.663818,528.343201,523.49585,519.241089,512.847046,503.23645,209.036804,209.610321,208.975037,207.00882,205.47113,201.801941,199.090332,196.443695,194.161102,191.805817,56.46999,56.226933,56.470058,56.781616,56.775784,56.992455,57.185432,57.22089,57.576206,58.016975,605.575439,606.063354,602.634033,595.176025,591.083252,584.613525,580.019409,575.964539,569.767334,559.728394,204.761688,205.057129,204.001404,201.683258,199.93515,196.219177,193.143066,190.689728,188.893951,186.30777,55.612797,55.268097,55.435673,55.898994,55.891197,56.082882,56.216019,56.300537,56.801907,57.357704,691.138794,691.848633,689.322998,681.393188,675.877441,669.215027,662.973633,657.254944,651.017639,638.727234,212.292542,212.24472,211.509186,208.928436,206.763184,203.069458,199.674316,196.941772,195.692749,193.014313,51.451988,50.926411,51.219086,52.062111,52.102661,52.321793,52.410812,52.400913,53.096531,53.957733,4
2060,'2019/01/31 22:45:01:155',31,562.372986,558.023315,552.814087,550.418335,544.399475,540.316833,535.257324,527.268921,519.247986,510.186768,304.383423,302.677124,300.124908,298.566284,294.919006,292.086761,289.602509,287.519501,285.534607,284.800537,51.051262,51.285595,51.245792,51.206558,51.720192,51.869801,51.895603,52.090347,52.255245,52.512375,486.013275,482.26413,475.64798,472.038879,465.840515,461.082275,456.348969,449.308014,439.43457,429.26535,239.246765,237.863708,236.151764,235.113403,231.484222,229.064148,226.562622,224.249603,222.652527,221.730621,54.794395,54.850327,54.916969,54.912369,55.193024,55.405212,55.442276,55.710159,55.985371,56.243382,549.971313,545.808228,538.271729,534.663818,528.343201,523.49585,519.241089,512.847046,503.23645,494.016388,209.610321,208.975037,207.00882,205.47113,201.801941,199.090332,196.443695,194.161102,191.805817,190.047302,56.226933,56.470058,56.781616,56.775784,56.992455,57.185432,57.22089,57.576206,58.016975,58.322182,606.063354,602.634033,595.176025,591.083252,584.613525,580.019409,575.964539,569.767334,559.728394,549.619629,205.057129,204.001404,201.683258,199.93515,196.219177,193.143066,190.689728,188.893951,186.30777,185.189606,55.268097,55.435673,55.898994,55.891197,56.082882,56.216019,56.300537,56.801907,57.357704,57.93243,691.848633,689.322998,681.393188,675.877441,669.215027,662.973633,657.254944,651.017639,638.727234,627.979004,212.24472,211.509186,208.928436,206.763184,203.069458,199.674316,196.941772,195.692749,193.014313,191.922363,50.926411,51.219086,52.062111,52.102661,52.321793,52.410812,52.400913,53.096531,53.957733,54.737492,4
2061,'2019/01/31 22:45:01:205',31,558.023315,552.814087,550.418335,544.399475,540.316833,535.257324,527.268921,519.247986,510.186768,500.85199,302.677124,300.124908,298.566284,294.919006,292.086761,289.602509,287.519501,285.534607,284.800537,285.834564,51.285595,51.245792,51.206558,51.720192,51.869801,51.895603,52.090347,52.255245,52.512375,52.413116,482.26413,475.64798,472.038879,465.840515,461.082275,456.348969,449.308014,439.43457,429.26535,419.463898,237.863708,236.151764,235.113403,231.484222,229.064148,226.562622,224.249603,222.652527,221.730621,222.285309,54.850327,54.916969,54.912369,55.193024,55.405212,55.442276,55.710159,55.985371,56.243382,56.081322,545.808228,538.271729,534.663818,528.343201,523.49585,519.241089,512.847046,503.23645,494.016388,484.234985,208.975037,207.00882,205.47113,201.801941,199.090332,196.443695,194.161102,191.805817,190.047302,190.704193,56.470058,56.781616,56.775784,56.992455,57.185432,57.22089,57.576206,58.016975,58.322182,58.343594,602.634033,595.176025,591.083252,584.613525,580.019409,575.964539,569.767334,559.728394,549.619629,539.551453,204.001404,201.683258,199.93515,196.219177,193.143066,190.689728,188.893951,186.30777,185.189606,185.716125,55.435673,55.898994,55.891197,56.082882,56.216019,56.300537,56.801907,57.357704,57.93243,58.024632,689.322998,681.393188,675.877441,669.215027,662.973633,657.254944,651.017639,638.727234,627.979004,617.15863,211.509186,208.928436,206.763184,203.069458,199.674316,196.941772,195.692749,193.014313,191.922363,192.509644,51.219086,52.062111,52.102661,52.321793,52.410812,52.400913,53.096531,53.957733,54.737492,55.008068,4
2062,'2019/01/31 22:45:01:255',31,552.814087,550.418335,544.399475,540.316833,535.257324,527.268921,519.247986,510.186768,500.85199,494.030457,300.124908,298.566284,294.919006,292.086761,289.602509,287.519501,285.534607,284.800537,285.834564,286.900391,51.245792,51.206558,51.720192,51.869801,51.895603,52.090347,52.255245,52.512375,52.413116,52.311943,475.64798,472.038879,465.840515,461.082275,456.348969,449.308014,439.43457,429.26535,419.463898,412.393127,236.151764,235.113403,231.484222,229.064148,226.562622,224.249603,222.652527,221.730621,222.285309,223.166473,54.916969,54.912369,55.193024,55.405212,55.442276,55.710159,55.985371,56.243382,56.081322,55.901817,538.271729,534.663818,528.343201,523.49585,519.241089,512.847046,503.23645,494.016388,484.234985,476.594269,207.00882,205.47113,201.801941,199.090332,196.443695,194.161102,191.805817,190.047302,190.704193,191.753754,56.781616,56.775784,56.992455,57.185432,57.22089,57.576206,58.016975,58.322182,58.343594,58.257767,595.176025,591.083252,584.613525,580.019409,575.964539,569.767334,559.728394,549.619629,539.551453,531.82019,201.683258,199.93515,196.219177,193.143066,190.689728,188.893951,186.30777,185.189606,185.716125,186.452362,55.898994,55.891197,56.082882,56.216019,56.300537,56.801907,57.357704,57.93243,58.024632,57.92416,681.393188,675.877441,669.215027,662.973633,657.254944,651.017639,638.727234,627.979004,617.15863,609.073975,208.928436,206.763184,203.069458,199.674316,196.941772,195.692749,193.014313,191.922363,192.509644,192.642761,52.062111,52.102661,52.321793,52.410812,52.400913,53.096531,53.957733,54.737492,55.008068,54.803589,4
2063,'2019/01/31 22:45:01:305',31,550.418335,544.399475,540.316833,535.257324,527.268921,519.247986,510.186768,500.85199,494.030457,484.885254,298.566284,294.919006,292.086761,289.602509,287.519501,285.534607,284.800537,285.834564,286.900391,288.466217,51.206558,51.720192,51.869801,51.895603,52.090347,52.255245,52.512375,52.413116,52.311943,52.183666,472.038879,465.840515,461.082275,456.348969,449.308014,439.43457,429.26535,419.463898,412.393127,403.753235,235.113403,231.484222,229.064148,226.562622,224.249603,222.652527,221.730621,222.285309,223.166473,224.394318,54.912369,55.193024,55.405212,55.442276,55.710159,55.985371,56.243382,56.081322,55.901817,55.697418,534.663818,528.343201,523.49585,519.241089,512.847046,503.23645,494.016388,484.234985,476.594269,467.683899,205.47113,201.801941,199.090332,196.443695,194.161102,191.805817,190.047302,190.704193,191.753754,193.026459,56.775784,56.992455,57.185432,57.22089,57.576206,58.016975,58.322182,58.343594,58.257767,58.129139,591.083252,584.613525,580.019409,575.964539,569.767334,559.728394,549.619629,539.551453,531.82019,522.811462,199.93515,196.219177,193.143066,190.689728,188.893951,186.30777,185.189606,185.716125,186.452362,187.770142,55.891197,56.082882,56.216019,56.300537,56.801907,57.357704,57.93243,58.024632,57.92416,57.874306,675.877441,669.215027,662.973633,657.254944,651.017639,638.727234,627.979004,617.15863,609.073975,600.11084,206.763184,203.069458,199.674316,196.941772,195.692749,193.014313,191.922363,192.509644,192.642761,194.320038,52.102661,52.321793,52.410812,52.400913,53.096531,53.957733,54.737492,55.008068,54.803589,54.964703,4
2064,'2019/01/31 22:45:01:356',31,544.399475,540.316833,535.257324,527.268921,519.247986,510.186768,500.85199,494.030457,484.885254,475.372833,294.919006,292.086761,289.602509,287.519501,285.534607,284.800537,285.834564,286.900391,288.466217,290.228027,51.720192,51.869801,51.895603,52.090347,52.255245,52.512375,52.413116,52.311943,52.183666,52.071095,465.840515,461.082275,456.348969,449.308014,439.43457,429.26535,419.463898,412.393127,403.753235,394.429382,231.484222,229.064148,226.562622,224.249603,222.652527,221.730621,222.285309,223.166473,224.394318,226.011902,55.193024,55.405212,55.442276,55.710159,55.985371,56.243382,56.081322,55.901817,55.697418,55.744564,528.343201,523.49585,519.241089,512.847046,503.23645,494.016388,484.234985,476.594269,467.683899,458.208923,201.801941,199.090332,196.443695,194.161102,191.805817,190.047302,190.704193,191.753754,193.026459,194.668854,56.992455,57.185432,57.22089,57.576206,58.016975,58.322182,58.343594,58.257767,58.129139,58.372227,584.613525,580.019409,575.964539,569.767334,559.728394,549.619629,539.551453,531.82019,522.811462,512.948669,196.219177,193.143066,190.689728,188.893951,186.30777,185.189606,185.716125,186.452362,187.770142,189.134949,56.082882,56.216019,56.300537,56.801907,57.357704,57.93243,58.024632,57.92416,57.874306,58.137054,669.215027,662.973633,657.254944,651.017639,638.727234,627.979004,617.15863,609.073975,600.11084,589.807739,203.069458,199.674316,196.941772,195.692749,193.014313,191.922363,192.509644,192.642761,194.320038,196.227417,52.321793,52.410812,52.400913,53.096531,53.957733,54.737492,55.008068,54.803589,54.964703,55.563175,4
2065,'2019/01/31 22:45:01:404',31,540.316833,535.257324,527.268921,519.247986,510.186768,500.85199,494.030457,484.885254,475.372833,465.166504,292.086761,289.602509,287.519501,285.534607,284.800537,285.834564,286.900391,288.466217,290.228027,292.130188,51.869801,51.895603,52.090347,52.255245,52.512375,52.413116,52.311943,52.183666,52.071095,51.979694,461.082275,456.348969,449.308014,439.43457,429.26535,419.463898,412.393127,403.753235,394.429382,384.818604,229.064148,226.562622,224.249603,222.652527,221.730621,222.285309,223.166473,224.394318,226.011902,227.126862,55.405212,55.442276,55.710159,55.985371,56.243382,56.081322,55.901817,55.697418,55.744564,55.745335,523.49585,519.241089,512.847046,503.23645,494.016388,484.234985,476.594269,467.683899,458.208923,447.625061,199.090332,196.443695,194.161102,191.805817,190.047302,190.704193,191.753754,193.026459,194.668854,196.712585,57.185432,57.22089,57.576206,58.016975,58.322182,58.343594,58.257767,58.129139,58.372227,58.705826,580.019409,575.964539,569.767334,559.728394,549.619629,539.551453,531.82019,522.811462,512.948669,502.891235,193.143066,190.689728,188.893951,186.30777,185.189606,185.716125,186.452362,187.770142,189.134949,190.186096,56.216019,56.300537,56.801907,57.357704,57.93243,58.024632,57.92416,57.874306,58.137054,58.340195,662.973633,657.254944,651.017639,638.727234,627.979004,617.15863,609.073975,600.11084,589.807739,578.616577,199.674316,196.941772,195.692749,193.014313,191.922363,192.509644,192.642761,194.320038,196.227417,197.636078,52.410812,52.400913,53.096531,53.957733,54.737492,55.008068,54.803589,54.964703,55.563175,55.982372,4
2066,'2019/01/31 22:45:01:454',31,535.257324,527.268921,519.247986,510.186768,500.85199,494.030457,484.885254,475.372833,465.166504,457.483582,289.602509,287.519501,285.534607,284.800537,285.834564,286.900391,288.466217,290.228027,292.130188,293.408813,51.895603,52.090347,52.255245,52.512375,52.413116,52.311943,52.183666,52.071095,51.979694,51.976105,456.348969,449.308014,439.43457,429.26535,419.463898,412.393127,403.753235,394.429382,384.818604,377.656158,226.562622,224.249603,222.652527,221.730621,222.285309,223.166473,224.394318,226.011902,227.126862,227.545898,55.442276,55.710159,55.985371,56.243382,56.081322,55.901817,55.697418,55.744564,55.745335,55.896042,519.241089,512.847046,503.23645,494.016388,484.234985,476.594269,467.683899,458.208923,447.625061,439.565002,196.443695,194.161102,191.805817,190.047302,190.704193,191.753754,193.026459,194.668854,196.712585,197.20639,57.22089,57.576206,58.016975,58.322182,58.343594,58.257767,58.129139,58.372227,58.705826,58.835083,575.964539,569.767334,559.728394,549.619629,539.551453,531.82019,522.811462,512.948669,502.891235,495.07309,190.689728,188.893951,186.30777,185.189606,185.716125,186.452362,187.770142,189.134949,190.186096,190.051514,56.300537,56.801907,57.357704,57.93243,58.024632,57.92416,57.874306,58.137054,58.340195,58.344673,657.254944,651.017639,638.727234,627.979004,617.15863,609.073975,600.11084,589.807739,578.616577,570.032593,196.941772,195.692749,193.014313,191.922363,192.509644,192.642761,194.320038,196.227417,197.636078,198.102295,52.400913,53.096531,53.957733,54.737492,55.008068,54.803589,54.964703,55.563175,55.982372,56.199802,4
2067,'2019/01/31 22:45:01:505',31,527.268921,519.247986,510.186768,500.85199,494.030457,484.885254,475.372833,465.166504,457.483582,447.225983,287.519501,285.534607,284.800537,285.834564,286.900391,288.466217,290.228027,292.130188,293.408813,294.23288,52.090347,52.255245,52.512375,52.413116,52.311943,52.183666,52.071095,51.979694,51.976105,52.230385,449.308014,439.43457,429.26535,419.463898,412.393127,403.753235,394.429382,384.818604,377.656158,367.273163,224.249603,222.652527,221.730621,222.285309,223.166473,224.394318,226.011902,227.126862,227.545898,227.493866,55.710159,55.985371,56.243382,56.081322,55.901817,55.697418,55.744564,55.745335,55.896042,56.20776,512.847046,503.23645,494.016388,484.234985,476.594269,467.683899,458.208923,447.625061,439.565002,429.158875,194.161102,191.805817,190.047302,190.704193,191.753754,193.026459,194.668854,196.712585,197.20639,197.111176,57.576206,58.016975,58.322182,58.343594,58.257767,58.129139,58.372227,58.705826,58.835083,59.13208,569.767334,559.728394,549.619629,539.551453,531.82019,522.811462,512.948669,502.891235,495.07309,485.422882,188.893951,186.30777,185.189606,185.716125,186.452362,187.770142,189.134949,190.186096,190.051514,189.440735,56.801907,57.357704,57.93243,58.024632,57.92416,57.874306,58.137054,58.340195,58.344673,58.542107,651.017639,638.727234,627.979004,617.15863,609.073975,600.11084,589.807739,578.616577,570.032593,559.774048,195.692749,193.014313,191.922363,192.509644,192.642761,194.320038,196.227417,197.636078,198.102295,197.650848,53.096531,53.957733,54.737492,55.008068,54.803589,54.964703,55.563175,55.982372,56.199802,56.378429,4
2068,'2019/01/31 22:45:01:554',31,519.247986,510.186768,500.85199,494.030457,484.885254,475.372833,465.166504,457.483582,447.225983,439.887939,285.534607,284.800537,285.834564,286.900391,288.466217,290.228027,292.130188,293.408813,294.23288,296.244141,52.255245,52.512375,52.413116,52.311943,52.183666,52.071095,51.979694,51.976105,52.230385,52.008656,439.43457,429.26535,419.463898,412.393127,403.753235,394.429382,384.818604,377.656158,367.273163,359.609955,222.652527,221.730621,222.285309,223.166473,224.394318,226.011902,227.126862,227.545898,227.493866,228.866638,55.985371,56.243382,56.081322,55.901817,55.697418,55.744564,55.745335,55.896042,56.20776,56.149612,503.23645,494.016388,484.234985,476.594269,467.683899,458.208923,447.625061,439.565002,429.158875,421.017731,191.805817,190.047302,190.704193,191.753754,193.026459,194.668854,196.712585,197.20639,197.111176,198.325684,58.016975,58.322182,58.343594,58.257767,58.129139,58.372227,58.705826,58.835083,59.13208,59.155399,559.728394,549.619629,539.551453,531.82019,522.811462,512.948669,502.891235,495.07309,485.422882,476.810425,186.30777,185.189606,185.716125,186.452362,187.770142,189.134949,190.186096,190.051514,189.440735,191.608643,57.357704,57.93243,58.024632,57.92416,57.874306,58.137054,58.340195,58.344673,58.542107,58.975258,638.727234,627.979004,617.15863,609.073975,600.11084,589.807739,578.616577,570.032593,559.774048,551.362549,193.014313,191.922363,192.509644,192.642761,194.320038,196.227417,197.636078,198.102295,197.650848,199.669159,53.957733,54.737492,55.008068,54.803589,54.964703,55.563175,55.982372,56.199802,56.378429,56.920158,4
